,core_code,core,unit,depth,order,type,density (g/cm3),P (mg/kg),P Density (kg/m3)
385,13315,13,3.0,1.5,1,erosion,1.3820390872810786,173.65269461077844,0.2399948115637801
386,13320,13,3.0,2.0,1,erosion,1.5441148789599644,185.40433925049308,0.28628559886042726
387,13320,13,3.0,2.0,1,erosion,1.5441148789599644,176.64670658682635,0.27276280795999375
388,13320,13,3.0,2.0,1,erosion,1.5441148789599644,174.71042471042472,0.2697729663047814
389,13325,13,3.0,2.5,1,erosion,1.485954888839006,107.78443113772455,0.160162802389833
390,13325,13,3.0,2.5,1,erosion,1.485954888839006,108.0,0.16048312799461262
391,13325,13,3.0,2.5,1,erosion,1.485954888839006,140.1590457256461,0.20827001921103364
392,05100,5,1.0,0.0,6,erosion,1.1254122382162852,669.0140845070423,0.7529166382432894
393,05100,5,1.0,0.0,6,erosion,1.1254122382162852,700.1972386587771,0.7880105415518368
394,05100,5,1.0,0.0,6,erosion,1.1254122382162852,677.8455284552846,0.7628556533437625
395,05200,5,2.0,0.0,6,erosion,1.0419510094551359,446.21513944223113,0.4649343149759969
396,05200,5,2.0,0.0,6,erosion,1.0419510094551359,490.98196392785576,0.5115791529388944
397,05200,5,2.0,0.0,6,erosion,1.0419510094551359,443.22709163346616,0.4618209155453541
398,05205,5,2.0,0.5,6,erosion,0.9733583657390337,443.20486815415825,0.4313971661541154
399,05205,5,2.0,0.5,6,erosion,0.9733583657390337,386.77354709418836,0.3764692677106884
400,05205,5,2.0,0.5,6,erosion,0.9733583657390337,428.91183478951547,0.41748492255685316
401,05210,5,2.0,1.0,6,erosion,1.2630082600419987,312.87726358148893,0.39516656828275815
402,05210,5,2.0,1.0,6,erosion,1.2630082600419987,327.11198428290766,0.4131451381080408
403,05210,5,2.0,1.0,6,erosion,1.2630082600419987,330.01988071570577,0.4168178353220115
404,05215,5,2.0,1.5,6,erosion,1.3776853027098772,259.1463414634146,0.3570221058851816
405,05215,5,2.0,1.5,6,erosion,1.3776853027098772,281.12449799196787,0.38730108911522654
406,05215,5,2.0,1.5,6,erosion,1.3776853027098772,265.2859960552268,0.36548061778003643
407,05220,5,2.0,2.0,6,erosion,1.3882822500624248,138.27655310621242,0.19196688427716896
408,05220,5,2.0,2.0,6,erosion,1.3882822500624248,144.60285132382893,0.20074957180128752
409,05220,5,2.0,2.0,6,erosion,1.3882822500624248,277.8884462151394,0.3857875973779049
410,05225,5,2.0,2.5,6,erosion,1.6647886437730826,503.0120481927711,0.8374087455123638
411,05225,5,2.0,2.5,6,erosion,1.6647886437730826,492.04771371769385,0.8191554459917255
412,05225,5,2.0,2.5,6,erosion,1.6647886437730826,553.0,0.9206281200065147
413,05235,5,2.0,3.5,6,erosion,1.29003458313493,249.51830443159923,0.32188724184195266
414,05235,5,2.0,3.5,6,erosion,1.29003458313493,277.89046653144015,0.35848831214905763
415,05235,5,2.0,3.5,6,erosion,1.29003458313493,205.82329317269074,0.26551916620749055
416,05238,5,2.0,3.8,6,erosion,1.4632823503172763,204.7713717693837,0.29963833416039654
417,05238,5,2.0,3.8,6,erosion,1.4632823503172763,200.3968253968254,0.29323713766278753
418,05238,5,2.0,3.8,6,erosion,1.4632823503172763,189.27125506072875,0.2769572869527638
419,05105,5,1.0,0.5,6,erosion,1.0522193692928756,490.9274193548387,0.5165633395621274
420,05105,5,1.0,0.5,6,erosion,1.0522193692928756,473.7903225806452,0.49853135440287455
421,05105,5,1.0,0.5,6,erosion,1.0522193692928756,442.8007889546351,0.4659235668762339
422,06100,6,1.0,0.0,2,erosion,0.9736869532538414,599.2063492063492,0.5834394045290875
423,06100,6,1.0,0.0,2,erosion,0.9736869532538414,571.1462450592885,0.5561176472141505
424,06100,6,1.0,0.0,2,erosion,0.9736869532538414,571.5705765407555,0.5565308132415098
425,06200,6,2.0,0.0,2,erosion,1.1887200994025637,436.63366336633663,0.5190352117193372
426,06200,6,2.0,0.0,2,erosion,1.1887200994025637,383.69781312127236,0.45610930255406523
427,06200,6,2.0,0.0,2,erosion,1.1887200994025637,416.00790513833994,0.49451695834829973
428,06204,6,2.0,0.4,2,erosion,1.353616267250215,376.7258382642998,0.5099422229680297
429,06204,6,2.0,0.4,2,erosion,1.353616267250215,394.8412698412698,0.5344635658388746
430,06204,6,2.0,0.4,2,erosion,1.353616267250215,397.23320158102763,0.5377013235519628
431,06300,6,3.0,0.0,2,erosion,1.2318745930139716,197.3684210526316,0.24313314335802072
432,06300,6,3.0,0.0,2,erosion,1.2318745930139716,296.44268774703556,0.36518021532034733
433,06300,6,3.0,0.0,2,erosion,1.2318745930139716,295.049504950495,0.36346398882986486
434,06305,6,3.0,0.5,2,erosion,1.4124334324007888,316.73306772908364,0.44736437400742113
435,06305,6,3.0,0.5,2,erosion,1.4124334324007888,219.06693711967546,0.30941746592147096
436,06310,6,3.0,1.0,2,erosion,1.5354073098175607,263.74745417515277,0.40495976908630166
437,06310,6,3.0,1.0,2,erosion,1.5354073098175607,293.6507936507937,0.45087357510515674
438,06310,6,3.0,1.0,2,erosion,1.5354073098175607,298.2283464566929,0.45790198314441033
439,06315,6,3.0,1.5,2,erosion,1.636119383106113,495.9677419354839,0.8114624359760158
440,06315,6,3.0,1.5,2,erosion,1.636119383106113,543.0861723446894,0.8885538132700534
441,12323,12,3.0,2.3,3,erosion,1.3021607528945944,240.96385542168676,0.31377367539628787
442,15100,15,1.0,0.0,6,erosion,1.0200177928417236,407.9207920792079,0.4160864659908813
443,15100,15,1.0,0.0,6,erosion,1.0200177928417236,186.04651162790697,0.18977075215659972
444,15104,15,1.0,0.4,6,erosion,1.0160747426640313,139.95943204868155,0.14220924390226808
445,15104,15,1.0,0.4,6,erosion,1.0160747426640313,118.18181818181819,0.12008156049665826
446,15300,15,3.0,0.0,6,erosion,1.1361734793262364,118.05555555555556,0.13413159130934735
447,15300,15,3.0,0.0,6,erosion,1.1361734793262364,114.83739837398373,0.13047520646734218
448,15305,15,3.0,0.5,6,erosion,1.258736622349499,129.4820717131474,0.16298382560302274
449,15305,15,3.0,0.5,6,erosion,1.258736622349499,137.82696177062374,0.17348784432784845
450,15310,15,3.0,1.0,6,erosion,1.317553787500073,127.01612903225806,0.1673505818800496
451,15310,15,3.0,1.0,6,erosion,1.317553787500073,275.4901960784314,0.362973151262275
452,15315,15,3.0,1.5,6,erosion,1.232449621164885,419.35483870967744,0.5168337121014034
453,15315,15,3.0,1.5,6,erosion,1.232449621164885,481.74442190669373,0.5937257302772012
454,15320,15,3.0,2.0,6,erosion,1.2332710899519042,322.0,0.3971132909645131
455,15320,15,3.0,2.0,6,erosion,1.2332710899519042,235.0597609561753,0.28989240759825635
456,15325,15,3.0,2.5,6,erosion,1.7547394759516837,190.2834008097166,0.33389779501914624
457,15325,15,3.0,2.5,6,erosion,1.7547394759516837,207.10059171597632,0.3634075837769759
458,15335,15,3.0,3.5,6,erosion,1.826042966664949,226.81451612903226,0.414173051914933
459,15335,15,3.0,3.5,6,erosion,1.826042966664949,145.4183266932271,0.2655401126823531
460,15338,15,3.0,3.8,6,erosion,2.079383940581666,138.06706114398423,0.2870944296661077
461,15338,15,3.0,3.8,6,erosion,2.079383940581666,135.2941176470588,0.28132841549046067
462,08105,8,1.0,0.5,1,erosion,1.057887503923308,280.1980198019802,0.29641798377257045
463,08105,8,1.0,0.5,1,erosion,1.057887503923308,235.88709677419354,0.2495420120141674
464,08200,8,2.0,0.0,1,erosion,0.978122884703745,272.26720647773277,0.2663107854102302
465,08200,8,2.0,0.0,1,erosion,0.978122884703745,195.2662721893491,0.1909944094391928
466,08205,8,2.0,0.5,1,erosion,1.1426630827436879,76.38888888888889,0.08728676326514283
467,08205,8,2.0,0.5,1,erosion,1.1426630827436879,114.91935483870967,0.13131410426691573
468,08300,8,3.0,0.0,1,erosion,1.2389392245823365,136.0,0.16849573454319774
469,08300,8,3.0,0.0,1,erosion,1.2389392245823365,135.0293542074364,0.1672931633976149
470,08305,8,3.0,0.5,1,erosion,1.0965786837919116,207.7534791252485,0.22781803669235537
471,08305,8,3.0,0.5,1,erosion,1.0965786837919116,148.26175869120655,0.1625806842022773
472,08312,8,3.0,1.2,1,erosion,1.3604344581824743,354.043392504931,0.48165283085553084
473,08312,8,3.0,1.2,1,erosion,1.3604344581824743,392.85714285714283,0.534456394285972
474,08315,8,3.0,1.5,1,erosion,1.2965241865523816,212.70161290322582,0.2757727856477344
475,08315,8,3.0,1.5,1,erosion,1.2965241865523816,158.31663326653307,0.2052613441636035
476,08320,8,3.0,2.0,1,erosion,1.3072032807836311,96.61354581673307,0.12629354405977314
477,08320,8,3.0,2.0,1,erosion,1.3072032807836311,231.8271119842829,0.30304516136044884
478,08325,8,3.0,2.5,1,erosion,1.151863533158303,274.5490981963928,0.31624309427392283
479,08325,8,3.0,2.5,1,erosion,1.151863533158303,212.5748502994012,0.2448572181264656
480,08330,8,3.0,3.0,1,erosion,1.4022472194417508,205.5888223552894,0.28828635449600865
481,08330,8,3.0,3.0,1,erosion,1.4022472194417508,92.5553319919517,0.12978545693022242
482,08340,8,3.0,4.0,1,erosion,1.5232495717696768,69.6969696969697,0.10616587924455324
483,08340,8,3.0,4.0,1,erosion,1.5232495717696768,59.356136820925556,0.0904142099943772
484,08350,8,3.0,5.0,1,erosion,1.40093286938252,134.7305389221557,0.18874844048566888
485,08350,8,3.0,5.0,1,erosion,1.40093286938252,113.77245508982034,0.1593875719656759
486,08355,8,3.0,5.5,1,erosion,1.603835659776259,168.95874263261297,0.27098205646514395
487,08355,8,3.0,5.5,1,erosion,1.603835659776259,244.6183953033268,0.3923277054247209
488,08357,8,3.0,5.7,1,erosion,1.506902342907995,324.4575936883629,0.48892590810328435
489,08357,8,3.0,5.7,1,erosion,1.506902342907995,302.020202020202,0.4551149500297884
490,07340,7,3.0,4.0,3,erosion,1.2098592295218573,192.3828125,0.23275612130449796
491,07340,7,3.0,4.0,3,erosion,1.2098592295218573,212.03155818540435,0.25652833762051214
492,09100,9,1.0,0.0,2,erosion,0.9776300034315334,252.47524752475243,0.24682737710400096
493,09100,9,1.0,0.0,2,erosion,0.9776300034315334,268.6868686868687,0.2626763443563514
494,09200,9,2.0,0.0,2,erosion,1.3653632709045893,115.61866125760648,0.1578614735122953
495,09200,9,2.0,0.0,2,erosion,1.3653632709045893,122.78978388998036,0.1676526609656912
496,09300,9,3.0,0.0,2,erosion,1.1399522357465246,124.75247524752476,0.14221186307332884
497,09300,9,3.0,0.0,2,erosion,1.1399522357465246,186.8884540117417,0.21304391098589648
498,09305,9,3.0,0.5,2,erosion,1.2064912074950787,233.0,0.2811124513463533
499,09305,9,3.0,0.5,2,erosion,1.2064912074950787,229.3762575452716,0.2767404379364969
500,09310,9,3.0,1.0,2,erosion,1.1889939223315702,231.0,0.27465759605859275
501,09310,9,3.0,1.0,2,erosion,1.1889939223315702,158.31663326653307,0.1882375147579039
502,09315,9,3.0,1.5,2,erosion,1.0665950730657112,168.35699797160242,0.1795687445526451
503,09315,9,3.0,1.5,2,erosion,1.0665950730657112,175.75757575757575,0.18746216435700377
504,09320,9,3.0,2.0,2,erosion,1.1819292907632053,155.688622754491,0.18401294347211578
505,09320,9,3.0,2.0,2,erosion,1.1819292907632053,119.3293885601578,0.14103889958811425
506,09325,9,3.0,2.5,2,erosion,0.9267810855150458,133.85826771653544,0.12405731065949432
507,09325,9,3.0,2.5,2,erosion,0.9267810855150458,127.04918032786885,0.1177467772580591
508,09330,9,3.0,3.0,2,erosion,1.2169238610902224,116.2109375,0.14141986276341453
509,09330,9,3.0,3.0,2,erosion,1.2169238610902224,138.3838383838384,0.16840259491854595
510,09340,9,3.0,4.0,2,erosion,1.3085176308428617,107.14285714285714,0.1401983175903066
511,09340,9,3.0,4.0,2,erosion,1.3085176308428617,105.26315789473685,0.13773869798345914
512,09345,9,3.0,4.5,2,erosion,,184.04907975460122,
513,09345,9,3.0,4.5,2,erosion,,155.62248995983936,
514,19200,19,2.0,0.0,2,erosion,1.1378164169002747,425.6619144602851,0.48432511432211284
515,19200,19,2.0,0.0,2,erosion,1.1378164169002747,355.8467741935484,0.40488830157842437
516,19205,19,2.0,0.5,2,erosion,1.2105985514301745,216.53543307086616,0.26213748160889605
517,19205,19,2.0,0.5,2,erosion,1.2105985514301745,290.258449304175,0.35138645826800297
518,19210,19,2.0,1.0,2,erosion,1.0360364341885977,174.74747474747474,0.18104475062083575
519,19210,19,2.0,1.0,2,erosion,1.0360364341885977,197.9591836734694,0.20509292676794688
520,19215,19,2.0,1.5,2,erosion,1.0418688625764339,175.54240631163708,0.18289216719783552
521,19215,19,2.0,1.5,2,erosion,1.0418688625764339,206.96721311475412,0.21563269491848325
522,19220,19,2.0,2.0,2,erosion,1.0280681869545116,220.67594433399606,0.22686991799592607
523,19220,19,2.0,2.0,2,erosion,1.0280681869545116,203.92156862745097,0.20964527733974353
524,19222,19,2.0,2.2,2,erosion,1.093128514886431,237.20472440944883,0.2592952481177459
525,19222,19,2.0,2.2,2,erosion,1.093128514886431,197.60479041916167,0.21600743108534262
526,19300,19,3.0,0.0,2,erosion,1.2375427276444038,199.80314960629917,0.24726493475572234
527,19300,19,3.0,0.0,2,erosion,1.2375427276444038,226.90763052208834,0.28080788799963374
528,19303,19,3.0,0.3,2,erosion,1.0350506716441745,324.2971887550201,0.3356640230332012
529,19303,19,3.0,0.3,2,erosion,1.0350506716441745,337.27810650887574,0.34909993067288725
530,19312,19,3.0,1.2,2,erosion,1.1633640961765717,289.8406374501992,0.3371901912224924
531,19312,19,3.0,1.2,2,erosion,1.1633640961765717,231.4629258517034,0.2692756575318518
532,19315,19,3.0,1.5,2,erosion,1.3184574031657939,408.63453815261045,0.5387672320165443
533,19315,19,3.0,1.5,2,erosion,1.3184574031657939,449.60474308300394,0.5927847020162413
534,19320,19,3.0,2.0,2,erosion,1.394771853479876,339.67935871743487,0.4737752087471723
535,19320,19,3.0,2.0,2,erosion,1.394771853479876,271.1198428290766,0.37815032569788387
536,19324,19,3.0,2.4,2,erosion,1.3664311803277143,303.1496062992126,0.414233074351315
537,19324,19,3.0,2.4,2,erosion,1.3664311803277143,416.50099403578537,0.5691199448879845
538,18100,18,1.0,0.0,5,erosion,1.1708394621384461,310.03937007874015,0.36300632930473475
539,18100,18,1.0,0.0,5,erosion,1.1708394621384461,306.54761904761904,0.35891804940553557
540,18104,18,1.0,0.4,5,erosion,0.969990343712255,294.6954813359528,0.2858517712315093
541,18104,18,1.0,0.4,5,erosion,0.969990343712255,207.60233918128654,0.20137226433792427
542,18200,18,2.0,0.0,5,erosion,0.9549574649098039,344.9304174950298,0.32939387706133394
543,18200,18,2.0,0.0,5,erosion,0.9549574649098039,422.4652087475149,0.403436304758118
544,18205,18,2.0,0.5,5,erosion,1.0314362089812903,339.67935871743487,0.35035759002470684
545,18205,18,2.0,0.5,5,erosion,1.0314362089812903,267.9282868525896,0.2763509364700867
546,18209,18,2.0,0.9,5,erosion,1.0914855773123926,183.07086614173227,0.1998192100197884
547,18209,18,2.0,0.9,5,erosion,1.0914855773123926,255.40275049115914,0.2787684185670158
548,18300,18,3.0,0.0,5,erosion,1.1650070337506098,305.38922155688624,0.35578059114539584
549,18300,18,3.0,0.0,5,erosion,1.1650070337506098,272.18934911242604,0.31710250622797664
550,18305,18,3.0,0.5,5,erosion,1.1867759566066183,209.07297830374753,0.24812278382702474
551,18305,18,3.0,0.5,5,erosion,1.1867759566066183,234.77406679764243,0.2786242177101982
552,18310,18,3.0,1.0,5,erosion,1.4209767077857882,316.40625,0.44960591144784706
553,18310,18,3.0,1.0,5,erosion,1.4209767077857882,351.08481262327416,0.4988833411950105
554,18315,18,3.0,1.5,5,erosion,1.3601880175463683,338.2936507936508,0.46014297022153927
555,18315,18,3.0,1.5,5,erosion,1.3601880175463683,285.99605522682447,0.38900840738505604
556,18320,18,3.0,2.0,5,erosion,1.3648703896323777,184.89065606361828,0.25235178178093665
557,18320,18,3.0,2.0,5,erosion,1.3648703896323777,222.76264591439687,0.30404213932472224
558,18325,18,3.0,2.5,5,erosion,1.3873786343967036,568.452380952381,0.7886586880052691
559,18325,18,3.0,2.5,5,erosion,1.3873786343967036,850.6876227897839,1.1802258324042685
560,18330,18,3.0,3.0,5,erosion,1.24378589042575,192.15686274509804,0.23900199463083038
668,01310,1,3.0,1.0,6,erosion,1.267937072764114,460.55226824457594,0.5839512948529005
669,18330,18,3.0,3.0,5,erosion,1.24378589042575,444.33198380566796,0.5526538521223726
561,001_1,1,,,1,deposition,0.21846074200489976,452.33265720081135,0.0988169279251372
562,001_1,1,,,1,deposition,0.21846074200489976,587.0,0.12823645555687616
563,001_2,1,,,1,deposition,0.19763908741439495,559.0631364562119,0.11049272809623507
564,001_2,1,,,1,deposition,0.19763908741439495,954.5454545454545,0.18865549253192246
565,001_3,1,,,1,deposition,0.22324233282944156,602.8225806451613,0.13457551918549
566,001_3,1,,,1,deposition,0.22324233282944156,746.4503042596349,0.16663930726416734
567,002_1,2,,,2,deposition,0.2913510227408318,257.4850299401198,0.0750185268135076
568,002_1,2,,,2,deposition,0.2913510227408318,213.57285429141717,0.06222466952748305
569,002_2,2,,,2,deposition,0.3049858014253587,422.0,0.12870400820150138
570,002_2,2,,,2,deposition,0.3049858014253587,504.9212598425197,0.15399381508977264
571,002_3,2,,,2,deposition,0.32735060578196556,367.4089068825911,0.12027152823770598
572,003_1,3,,,5,deposition,0.4175198169974919,189.8238747553816,0.07925522944962175
573,003_1,3,,,5,deposition,0.4175198169974919,226.45290581162322,0.0945485757930192
574,003_2,3,,,5,deposition,0.427590137067361,226.53061224489798,0.09686225553974913
575,003_2,3,,,5,deposition,0.427590137067361,175.70281124497993,0.07512878914336162
576,003_3,3,,,5,deposition,0.4069423585068395,224.9034749034749,0.09152275051360387
577,003_3,3,,,5,deposition,0.4069423585068395,233.26572008113587,0.09492570228861366
578,004_1,4,,,1,deposition,0.30419611445585143,272.8174603174603,0.08299001138428486
579,004_1,4,,,1,deposition,0.30419611445585143,437.98449612403095,0.13323318191283415
580,004_2,4,,,1,deposition,0.308600973882096,414.8936170212766,0.12803657427023135
581,004_2,4,,,1,deposition,0.308600973882096,336.08247422680415,0.10371537885109619
582,004_3,4,,,1,deposition,0.3165050884117553,348.1781376518219,0.11020015224053019
583,004_3,4,,,1,deposition,0.3165050884117553,344.311377245509,0.10897630289626305
584,005_1,5,,,5,deposition,0.3914601470037397,133.59528487229863,0.052297229855116506
585,005_1,5,,,5,deposition,0.3914601470037397,214.28571428571428,0.08388431721508707
586,005_2,5,,,5,deposition,0.3858598898713596,131.6326530612245,0.050791761013678965
587,005_2,5,,,5,deposition,0.3858598898713596,184.3687374749499,0.07114050073780578
588,005_3,5,,,5,deposition,0.39943670987922536,189.75903614457832,0.07579672506744337
589,005_3,5,,,5,deposition,0.39943670987922536,360.94674556213016,0.14417538048895115
590,006_1,6,,,5,deposition,0.40876805682166456,139.22764227642276,0.05691181278919517
591,006_1,6,,,5,deposition,0.40876805682166456,113.72549019607841,0.04648734763854224
592,006_2,6,,,5,deposition,0.4209103995821677,189.13480885311873,0.07960880796926312
593,006_2,6,,,5,deposition,0.4209103995821677,113.59026369168359,0.047811323279110335
594,006_3,6,,,5,deposition,0.3545114906322801,184.3687374749499,0.06536083594823601
595,006_3,6,,,5,deposition,0.3545114906322801,164.6341463414634,0.05836469662848513
596,007_1,7,,,6,deposition,0.385048468398104,121.64948453608248,0.046840947702037394
597,007_1,7,,,6,deposition,0.385048468398104,148.7279843444227,0.05726748257975716
598,007_2,7,,,6,deposition,0.3785208724391462,137.8968253968254,0.05219682665579496
599,007_2,7,,,6,deposition,0.3785208724391462,148.11133200795229,0.056063230609774146
600,007_3,7,,,6,deposition,0.37455794792244257,99.01960784313725,0.03708858111781049
601,007_3,7,,,6,deposition,0.37455794792244257,139.37621832358676,0.05220447032447299
602,008_1,8,,,4,deposition,0.35358415180570235,294.3469785575049,0.10407642674982662
603,008_1,8,,,4,deposition,0.35358415180570235,311.8811881188119,0.1102762453651448
604,008_2,8,,,4,deposition,0.3244309374451625,436.86354378818737,0.1417320490468174
605,008_2,8,,,4,deposition,0.3244309374451625,357.57575757575756,0.11600863823796718
606,008_3,8,,,4,deposition,0.3317989342157065,525.440313111546,0.17434053588437806
607,008_3,8,,,4,deposition,0.3317989342157065,396.20758483033933,0.1314612543748857
608,009_1,9,,,4,deposition,0.36918228066212433,294.5344129554656,0.10873688630837873
609,009_1,9,,,4,deposition,0.36918228066212433,381.2375249500998,0.14074613893506135
610,009_2,9,,,4,deposition,0.36265468470316653,333.6594911937378,0.12100317757708394
611,009_2,9,,,4,deposition,0.36265468470316653,366.46586345381525,0.13290056216531704
612,009_3,9,,,4,deposition,0.3862003970967437,418.7866927592955,0.1617355870424719
613,009_3,9,,,4,deposition,0.3862003970967437,396.62027833001986,0.1531749089876747
614,010_1,10,,,3,deposition,0.2936186559651983,456.12244897959187,0.1339260604249425
615,010_1,10,,,3,deposition,0.2936186559651983,455.55555555555554,0.13375960993970146
616,010_2,10,,,3,deposition,0.3093182125057773,370.65637065637065,0.11465076602530741
617,010_2,10,,,3,deposition,0.3093182125057773,467.5196850393701,0.14461235328764196
618,010_3,10,,,3,deposition,0.3046380493653924,495.98393574297194,0.1510955787013091
619,010_3,10,,,3,deposition,0.3046380493653924,583.3333333333334,0.1777055287964789
620,011_1,11,,,3,deposition,0.3695662568950042,161.67664670658684,0.05975023315068931
621,011_1,11,,,3,deposition,0.3695662568950042,166.0,0.0613479986445707
622,011_2,11,,,3,deposition,0.36916054615837646,194.9317738791423,0.07196112010884531
623,011_2,11,,,3,deposition,0.36916054615837646,177.16535433070865,0.06540245896506669
624,011_3,11,,,3,deposition,0.3708196132778008,176.64670658682635,0.0655040634233241
625,011_3,11,,,3,deposition,0.3708196132778008,202.62096774193546,0.07513582890003825
626,012_1,12,,,3,deposition,0.28415690200027166,482.0717131474104,0.13698400454993176
627,012_1,12,,,3,deposition,0.28415690200027166,436.2549800796813,0.12396486362163246
628,012_2,12,,,3,deposition,0.3255901109783848,379.4466403162055,0.12354407373092861
629,012_2,12,,,3,deposition,0.3255901109783848,451.90380761523045,0.14713541087299753
630,012_3,12,,,3,deposition,0.32451063062557156,446.42857142857144,0.14487081724355874
631,012_3,12,,,3,deposition,0.32451063062557156,421.5885947046843,0.1368099807321656
632,013_1,13,,,4,deposition,0.34527432653941525,573.2931726907631,0.1979434141104479
633,013_1,13,,,4,deposition,0.34527432653941525,510.9780439121756,0.17642759998820418
634,013_2,13,,,4,deposition,0.34428902903617636,550.0,0.18935896596989701
635,013_2,13,,,4,deposition,0.34428902903617636,410.0204498977505,0.14116554258027272
636,013_3,13,,,4,deposition,0.31051361021191276,483.83838383838383,0.15023840332475377
637,013_3,13,,,4,deposition,0.31051361021191276,579.2682926829268,0.17987068884226654
638,014_1,14,,,2,deposition,0.30744180034887375,539.795918367347,0.16595582896383085
639,014_1,14,,,2,deposition,0.30744180034887375,441.4141414141414,0.13570915833581598
640,014_2,14,,,2,deposition,0.29287243800318646,735.3535353535353,0.21536478269325227
641,014_2,14,,,2,deposition,0.29287243800318646,684.1046277665996,0.2003553901832664
642,014_3,14,,,2,deposition,0.3044134594933306,709.0729783037475,0.2158513583586831
643,014_3,14,,,2,deposition,0.3044134594933306,695.0,0.21156735434786475
644,015_1,15,,,6,deposition,0.37907872470200943,232.10831721470018,0.08798732488247801
645,015_1,15,,,6,deposition,0.37907872470200943,378.48605577689244,0.14347601134139798
646,015_2,15,,,6,deposition,0.35765574884114554,341.58415841584156,0.1221695379704903
647,015_2,15,,,6,deposition,0.35765574884114554,364.27145708582833,0.13028378076548713
648,015_3,15,,,6,deposition,0.31225237051174615,466.0,0.1455096046584737
649,015_3,15,,,6,deposition,0.31225237051174615,471.8875502008032,0.1473480061651814
650,016_1,16,,,6,deposition,0.4150493284048126,208.74751491053678,0.08664051586979189
651,016_1,16,,,6,deposition,0.4150493284048126,225.050916496945,0.0934072317489446
652,016_2,16,,,6,deposition,0.4008204732845094,203.59281437125748,0.0816041682136127
653,016_2,16,,,6,deposition,0.4008204732845094,99.00990099009901,0.0396851953747039
654,016_3,16,,,6,deposition,0.3990237543080149,183.53174603174602,0.07323352633629242
655,016_3,16,,,6,deposition,0.3990237543080149,268.3168316831683,0.10706478952224953
656,017_1,17,,,4,deposition,0.37505784150864474,374.4979919678715,0.14045840851679164
657,017_1,17,,,4,deposition,0.37505784150864474,396.8565815324165,0.1488441728580476
658,017_2,17,,,4,deposition,0.325966842376682,385.1626016260163,0.1255502370536204
659,017_2,17,,,4,deposition,0.325966842376682,397.6608187134503,0.12962424141294956
660,017_3,17,,,4,deposition,0.3116655389105524,358.1349206349206,0.11161831304237044
661,017_3,17,,,4,deposition,0.3116655389105524,366.869918699187,0.11434071092145265
662,018_1,18,,,2,deposition,0.3034136723209264,623.7524950099801,0.18925503513031838
663,018_1,18,,,2,deposition,0.3034136723209264,694.9806949806949,0.2108666448562423
664,018_2,18,,,2,deposition,0.2879459504869919,422.53521126760563,0.12166730302267263
665,018_2,18,,,2,deposition,0.2879459504869919,409.8837209302326,0.11802435761240077
666,018_3,18,,,2,deposition,0.24528836446441274,607.7844311377246,0.14908244906070595
667,018_3,18,,,2,deposition,0.24528836446441274,531.5581854043393,0.13038503791550143
