,core_code,unit,depth,order,type,Density (g/cm3),P (mg/kg)
371,13205,Robert's Creek,0.5,1,erosion,1.2457574155145958,334.6456692913386
372,13205,Robert's Creek,0.5,1,erosion,1.2457574155145958,332.3353293413174
373,13205,Robert's Creek,0.5,1,erosion,1.2457574155145958,352.1400778210117
374,13208,Robert's Creek,0.8,1,erosion,1.307942602691948,201.59680638722554
375,13208,Robert's Creek,0.8,1,erosion,1.307942602691948,212.5984251968504
376,13208,Robert's Creek,0.8,1,erosion,1.307942602691948,200.7952286282306
377,13300,Gunder,0.0,1,erosion,1.292909723889497,399.009900990099
378,13300,Gunder,0.0,1,erosion,1.292909723889497,431.1377245508982
379,13300,Gunder,0.0,1,erosion,1.292909723889497,398.4375
380,13310,Gunder,1.0,1,erosion,1.2442787716979615,623.991935483871
381,13310,Gunder,1.0,1,erosion,1.2442787716979615,588.2352941176471
382,13310,Gunder,1.0,1,erosion,1.2442787716979615,607.6923076923076
383,13315,Gunder,1.5,1,erosion,1.3820390872810786,174.08123791102514
384,13315,Gunder,1.5,1,erosion,1.3820390872810786,162.16216216216216
385,13315,Gunder,1.5,1,erosion,1.3820390872810786,173.65269461077844
386,13320,Gunder,2.0,1,erosion,1.5441148789599644,185.40433925049308
387,13320,Gunder,2.0,1,erosion,1.5441148789599644,176.64670658682635
388,13320,Gunder,2.0,1,erosion,1.5441148789599644,174.71042471042472
389,13325,Gunder,2.5,1,erosion,1.485954888839006,107.78443113772455
390,13325,Gunder,2.5,1,erosion,1.485954888839006,108.0
391,13325,Gunder,2.5,1,erosion,1.485954888839006,140.1590457256461
392,05100,Camp Creek,0.0,6,erosion,1.1254122382162852,669.0140845070423
393,05100,Camp Creek,0.0,6,erosion,1.1254122382162852,700.1972386587771
394,05100,Camp Creek,0.0,6,erosion,1.1254122382162852,677.8455284552846
395,05200,Robert's Creek,0.0,6,erosion,1.0419510094551359,446.21513944223113
396,05200,Robert's Creek,0.0,6,erosion,1.0419510094551359,490.98196392785576
397,05200,Robert's Creek,0.0,6,erosion,1.0419510094551359,443.22709163346616
398,05205,Robert's Creek,0.5,6,erosion,0.9733583657390337,443.20486815415825
399,05205,Robert's Creek,0.5,6,erosion,0.9733583657390337,386.77354709418836
400,05205,Robert's Creek,0.5,6,erosion,0.9733583657390337,428.91183478951547
401,05210,Robert's Creek,1.0,6,erosion,1.2630082600419987,312.87726358148893
402,05210,Robert's Creek,1.0,6,erosion,1.2630082600419987,327.11198428290766
403,05210,Robert's Creek,1.0,6,erosion,1.2630082600419987,330.01988071570577
404,05215,Robert's Creek,1.5,6,erosion,1.3776853027098772,259.1463414634146
405,05215,Robert's Creek,1.5,6,erosion,1.3776853027098772,281.12449799196787
406,05215,Robert's Creek,1.5,6,erosion,1.3776853027098772,265.2859960552268
407,05220,Robert's Creek,2.0,6,erosion,1.3882822500624248,138.27655310621242
408,05220,Robert's Creek,2.0,6,erosion,1.3882822500624248,144.60285132382893
409,05220,Robert's Creek,2.0,6,erosion,1.3882822500624248,277.8884462151394
410,05225,Robert's Creek,2.5,6,erosion,1.6647886437730826,503.0120481927711
411,05225,Robert's Creek,2.5,6,erosion,1.6647886437730826,492.04771371769385
412,05225,Robert's Creek,2.5,6,erosion,1.6647886437730826,553.0
413,05235,Robert's Creek,3.5,6,erosion,1.29003458313493,249.51830443159923
414,05235,Robert's Creek,3.5,6,erosion,1.29003458313493,277.89046653144015
415,05235,Robert's Creek,3.5,6,erosion,1.29003458313493,205.82329317269074
416,05238,Robert's Creek,3.8,6,erosion,1.4632823503172763,204.7713717693837
417,05238,Robert's Creek,3.8,6,erosion,1.4632823503172763,200.3968253968254
418,05238,Robert's Creek,3.8,6,erosion,1.4632823503172763,189.27125506072875
419,05105,Camp Creek,0.5,6,erosion,1.0522193692928756,490.9274193548387
420,05105,Camp Creek,0.5,6,erosion,1.0522193692928756,473.7903225806452
421,05105,Camp Creek,0.5,6,erosion,1.0522193692928756,442.8007889546351
422,06100,Camp Creek,0.0,2,erosion,0.9736869532538414,599.2063492063492
423,06100,Camp Creek,0.0,2,erosion,0.9736869532538414,571.1462450592885
424,06100,Camp Creek,0.0,2,erosion,0.9736869532538414,571.5705765407555
425,06200,Robert's Creek,0.0,2,erosion,1.1887200994025637,436.63366336633663
426,06200,Robert's Creek,0.0,2,erosion,1.1887200994025637,383.69781312127236
427,06200,Robert's Creek,0.0,2,erosion,1.1887200994025637,416.00790513833994
428,06204,Robert's Creek,0.4,2,erosion,1.353616267250215,376.7258382642998
429,06204,Robert's Creek,0.4,2,erosion,1.353616267250215,394.8412698412698
430,06204,Robert's Creek,0.4,2,erosion,1.353616267250215,397.23320158102763
431,06300,Gunder,0.0,2,erosion,1.2318745930139716,197.3684210526316
432,06300,Gunder,0.0,2,erosion,1.2318745930139716,296.44268774703556
433,06300,Gunder,0.0,2,erosion,1.2318745930139716,295.049504950495
434,06305,Gunder,0.5,2,erosion,1.4124334324007888,316.73306772908364
435,06305,Gunder,0.5,2,erosion,1.4124334324007888,219.06693711967546
436,06310,Gunder,1.0,2,erosion,1.5354073098175607,263.74745417515277
437,06310,Gunder,1.0,2,erosion,1.5354073098175607,293.6507936507937
438,06310,Gunder,1.0,2,erosion,1.5354073098175607,298.2283464566929
439,06315,Gunder,1.5,2,erosion,1.636119383106113,495.9677419354839
440,06315,Gunder,1.5,2,erosion,1.636119383106113,543.0861723446894
441,12323,Gunder,2.3,3,erosion,1.3021607528945944,240.96385542168676
442,15100,Camp Creek,0.0,6,erosion,1.0200177928417236,407.9207920792079
443,15100,Camp Creek,0.0,6,erosion,1.0200177928417236,186.04651162790697
444,15104,Camp Creek,0.4,6,erosion,1.0160747426640313,139.95943204868155
445,15104,Camp Creek,0.4,6,erosion,1.0160747426640313,118.18181818181819
446,15300,Gunder,0.0,6,erosion,1.1361734793262364,118.05555555555556
447,15300,Gunder,0.0,6,erosion,1.1361734793262364,114.83739837398373
448,15305,Gunder,0.5,6,erosion,1.258736622349499,129.4820717131474
449,15305,Gunder,0.5,6,erosion,1.258736622349499,137.82696177062374
450,15310,Gunder,1.0,6,erosion,1.317553787500073,127.01612903225806
451,15310,Gunder,1.0,6,erosion,1.317553787500073,275.4901960784314
452,15315,Gunder,1.5,6,erosion,1.232449621164885,419.35483870967744
453,15315,Gunder,1.5,6,erosion,1.232449621164885,481.74442190669373
454,15320,Gunder,2.0,6,erosion,1.2332710899519042,322.0
455,15320,Gunder,2.0,6,erosion,1.2332710899519042,235.0597609561753
456,15325,Gunder,2.5,6,erosion,1.7547394759516837,190.2834008097166
457,15325,Gunder,2.5,6,erosion,1.7547394759516837,207.10059171597632
458,15335,Gunder,3.5,6,erosion,1.826042966664949,226.81451612903226
459,15335,Gunder,3.5,6,erosion,1.826042966664949,145.4183266932271
460,15338,Gunder,3.8,6,erosion,2.079383940581666,138.06706114398423
461,15338,Gunder,3.8,6,erosion,2.079383940581666,135.2941176470588
462,08105,Camp Creek,0.5,1,erosion,1.057887503923308,280.1980198019802
463,08105,Camp Creek,0.5,1,erosion,1.057887503923308,235.88709677419354
464,08200,Robert's Creek,0.0,1,erosion,0.978122884703745,272.26720647773277
465,08200,Robert's Creek,0.0,1,erosion,0.978122884703745,195.2662721893491
466,08205,Robert's Creek,0.5,1,erosion,1.1426630827436879,76.38888888888889
467,08205,Robert's Creek,0.5,1,erosion,1.1426630827436879,114.91935483870967
468,08300,Gunder,0.0,1,erosion,1.2389392245823365,136.0
469,08300,Gunder,0.0,1,erosion,1.2389392245823365,135.0293542074364
470,08305,Gunder,0.5,1,erosion,1.0965786837919116,207.7534791252485
471,08305,Gunder,0.5,1,erosion,1.0965786837919116,148.26175869120655
472,08312,Gunder,1.2,1,erosion,1.3604344581824743,354.043392504931
473,08312,Gunder,1.2,1,erosion,1.3604344581824743,392.85714285714283
474,08315,Gunder,1.5,1,erosion,1.2965241865523816,212.70161290322582
475,08315,Gunder,1.5,1,erosion,1.2965241865523816,158.31663326653307
476,08320,Gunder,2.0,1,erosion,1.3072032807836311,96.61354581673307
477,08320,Gunder,2.0,1,erosion,1.3072032807836311,231.8271119842829
478,08325,Gunder,2.5,1,erosion,1.151863533158303,274.5490981963928
479,08325,Gunder,2.5,1,erosion,1.151863533158303,212.5748502994012
480,08330,Gunder,3.0,1,erosion,1.4022472194417508,205.5888223552894
481,08330,Gunder,3.0,1,erosion,1.4022472194417508,92.5553319919517
482,08340,Gunder,4.0,1,erosion,1.5232495717696768,69.6969696969697
483,08340,Gunder,4.0,1,erosion,1.5232495717696768,59.356136820925556
484,08350,Gunder,5.0,1,erosion,1.40093286938252,134.7305389221557
485,08350,Gunder,5.0,1,erosion,1.40093286938252,113.77245508982034
486,08355,Gunder,5.5,1,erosion,1.603835659776259,168.95874263261297
487,08355,Gunder,5.5,1,erosion,1.603835659776259,244.6183953033268
488,08357,Gunder,5.7,1,erosion,1.506902342907995,324.4575936883629
489,08357,Gunder,5.7,1,erosion,1.506902342907995,302.020202020202
490,07340,Gunder,4.0,3,erosion,1.2098592295218573,192.3828125
491,07340,Gunder,4.0,3,erosion,1.2098592295218573,212.03155818540435
492,09100,Camp Creek,0.0,2,erosion,0.9776300034315334,252.47524752475243
493,09100,Camp Creek,0.0,2,erosion,0.9776300034315334,268.6868686868687
494,09200,Robert's Creek,0.0,2,erosion,1.3653632709045893,115.61866125760648
495,09200,Robert's Creek,0.0,2,erosion,1.3653632709045893,122.78978388998036
496,09300,Gunder,0.0,2,erosion,1.1399522357465246,124.75247524752476
497,09300,Gunder,0.0,2,erosion,1.1399522357465246,186.8884540117417
498,09305,Gunder,0.5,2,erosion,1.2064912074950787,233.0
499,09305,Gunder,0.5,2,erosion,1.2064912074950787,229.3762575452716
500,09310,Gunder,1.0,2,erosion,1.1889939223315702,231.0
501,09310,Gunder,1.0,2,erosion,1.1889939223315702,158.31663326653307
502,09315,Gunder,1.5,2,erosion,1.0665950730657112,168.35699797160242
503,09315,Gunder,1.5,2,erosion,1.0665950730657112,175.75757575757575
504,09320,Gunder,2.0,2,erosion,1.1819292907632053,155.688622754491
505,09320,Gunder,2.0,2,erosion,1.1819292907632053,119.3293885601578
506,09325,Gunder,2.5,2,erosion,0.9267810855150458,133.85826771653544
507,09325,Gunder,2.5,2,erosion,0.9267810855150458,127.04918032786885
508,09330,Gunder,3.0,2,erosion,1.2169238610902224,116.2109375
509,09330,Gunder,3.0,2,erosion,1.2169238610902224,138.3838383838384
510,09340,Gunder,4.0,2,erosion,1.3085176308428617,107.14285714285714
511,09340,Gunder,4.0,2,erosion,1.3085176308428617,105.26315789473685
512,09345,Gunder,4.5,2,erosion,,184.04907975460122
513,09345,Gunder,4.5,2,erosion,,155.62248995983936
514,19200,Robert's Creek,0.0,2,erosion,1.1378164169002747,425.6619144602851
515,19200,Robert's Creek,0.0,2,erosion,1.1378164169002747,355.8467741935484
516,19205,Robert's Creek,0.5,2,erosion,1.2105985514301745,216.53543307086616
517,19205,Robert's Creek,0.5,2,erosion,1.2105985514301745,290.258449304175
518,19210,Robert's Creek,1.0,2,erosion,1.0360364341885977,174.74747474747474
519,19210,Robert's Creek,1.0,2,erosion,1.0360364341885977,197.9591836734694
520,19215,Robert's Creek,1.5,2,erosion,1.0418688625764339,175.54240631163708
521,19215,Robert's Creek,1.5,2,erosion,1.0418688625764339,206.96721311475412
522,19220,Robert's Creek,2.0,2,erosion,1.0280681869545116,220.67594433399606
523,19220,Robert's Creek,2.0,2,erosion,1.0280681869545116,203.92156862745097
524,19222,Robert's Creek,2.2,2,erosion,1.093128514886431,237.20472440944883
525,19222,Robert's Creek,2.2,2,erosion,1.093128514886431,197.60479041916167
526,19300,Gunder,0.0,2,erosion,1.2375427276444038,199.80314960629917
527,19300,Gunder,0.0,2,erosion,1.2375427276444038,226.90763052208834
528,19303,Gunder,0.3,2,erosion,1.0350506716441745,324.2971887550201
529,19303,Gunder,0.3,2,erosion,1.0350506716441745,337.27810650887574
530,19312,Gunder,1.2,2,erosion,1.1633640961765717,289.8406374501992
531,19312,Gunder,1.2,2,erosion,1.1633640961765717,231.4629258517034
532,19315,Gunder,1.5,2,erosion,1.3184574031657939,408.63453815261045
533,19315,Gunder,1.5,2,erosion,1.3184574031657939,449.60474308300394
534,19320,Gunder,2.0,2,erosion,1.394771853479876,339.67935871743487
535,19320,Gunder,2.0,2,erosion,1.394771853479876,271.1198428290766
536,19324,Gunder,2.4,2,erosion,1.3664311803277143,303.1496062992126
537,19324,Gunder,2.4,2,erosion,1.3664311803277143,416.50099403578537
538,18100,Camp Creek,0.0,5,erosion,1.1708394621384461,310.03937007874015
539,18100,Camp Creek,0.0,5,erosion,1.1708394621384461,306.54761904761904
540,18104,Camp Creek,0.4,5,erosion,0.969990343712255,294.6954813359528
541,18104,Camp Creek,0.4,5,erosion,0.969990343712255,207.60233918128654
542,18200,Robert's Creek,0.0,5,erosion,0.9549574649098039,344.9304174950298
543,18200,Robert's Creek,0.0,5,erosion,0.9549574649098039,422.4652087475149
544,18205,Robert's Creek,0.5,5,erosion,1.0314362089812903,339.67935871743487
545,18205,Robert's Creek,0.5,5,erosion,1.0314362089812903,267.9282868525896
546,18209,Robert's Creek,0.9,5,erosion,1.0914855773123926,183.07086614173227
547,18209,Robert's Creek,0.9,5,erosion,1.0914855773123926,255.40275049115914
548,18300,Gunder,0.0,5,erosion,1.1650070337506098,305.38922155688624
549,18300,Gunder,0.0,5,erosion,1.1650070337506098,272.18934911242604
550,18305,Gunder,0.5,5,erosion,1.1867759566066183,209.07297830374753
551,18305,Gunder,0.5,5,erosion,1.1867759566066183,234.77406679764243
552,18310,Gunder,1.0,5,erosion,1.4209767077857882,316.40625
553,18310,Gunder,1.0,5,erosion,1.4209767077857882,351.08481262327416
554,18315,Gunder,1.5,5,erosion,1.3601880175463683,338.2936507936508
555,18315,Gunder,1.5,5,erosion,1.3601880175463683,285.99605522682447
556,18320,Gunder,2.0,5,erosion,1.3648703896323777,184.89065606361828
557,18320,Gunder,2.0,5,erosion,1.3648703896323777,222.76264591439687
558,18325,Gunder,2.5,5,erosion,1.3873786343967036,568.452380952381
559,18325,Gunder,2.5,5,erosion,1.3873786343967036,850.6876227897839
560,18330,Gunder,3.0,5,erosion,1.24378589042575,192.15686274509804
668,01310,Gunder,1.0,6,erosion,1.267937072764114,460.55226824457594
669,18330,Gunder,3.0,5,erosion,1.24378589042575,444.33198380566796
561,001_1,,,1,deposition,0.21846074200489976,452.33265720081135
562,001_1,,,1,deposition,0.21846074200489976,587.0
563,001_2,,,1,deposition,0.19763908741439495,559.0631364562119
564,001_2,,,1,deposition,0.19763908741439495,954.5454545454545
565,001_3,,,1,deposition,0.22324233282944156,602.8225806451613
566,001_3,,,1,deposition,0.22324233282944156,746.4503042596349
567,002_1,,,2,deposition,0.2913510227408318,257.4850299401198
568,002_1,,,2,deposition,0.2913510227408318,213.57285429141717
569,002_2,,,2,deposition,0.3049858014253587,422.0
570,002_2,,,2,deposition,0.3049858014253587,504.9212598425197
571,002_3,,,2,deposition,0.32735060578196556,367.4089068825911
572,003_1,,,5,deposition,0.4175198169974919,189.8238747553816
573,003_1,,,5,deposition,0.4175198169974919,226.45290581162322
574,003_2,,,5,deposition,0.427590137067361,226.53061224489798
575,003_2,,,5,deposition,0.427590137067361,175.70281124497993
576,003_3,,,5,deposition,0.4069423585068395,224.9034749034749
577,003_3,,,5,deposition,0.4069423585068395,233.26572008113587
578,004_1,,,1,deposition,0.30419611445585143,272.8174603174603
579,004_1,,,1,deposition,0.30419611445585143,437.98449612403095
580,004_2,,,1,deposition,0.308600973882096,414.8936170212766
581,004_2,,,1,deposition,0.308600973882096,336.08247422680415
582,004_3,,,1,deposition,0.3165050884117553,348.1781376518219
583,004_3,,,1,deposition,0.3165050884117553,344.311377245509
584,005_1,,,5,deposition,0.3914601470037397,133.59528487229863
585,005_1,,,5,deposition,0.3914601470037397,214.28571428571428
586,005_2,,,5,deposition,0.3858598898713596,131.6326530612245
587,005_2,,,5,deposition,0.3858598898713596,184.3687374749499
588,005_3,,,5,deposition,0.39943670987922536,189.75903614457832
589,005_3,,,5,deposition,0.39943670987922536,360.94674556213016
590,006_1,,,5,deposition,0.40876805682166456,139.22764227642276
591,006_1,,,5,deposition,0.40876805682166456,113.72549019607841
592,006_2,,,5,deposition,0.4209103995821677,189.13480885311873
593,006_2,,,5,deposition,0.4209103995821677,113.59026369168359
594,006_3,,,5,deposition,0.3545114906322801,184.3687374749499
595,006_3,,,5,deposition,0.3545114906322801,164.6341463414634
596,007_1,,,6,deposition,0.385048468398104,121.64948453608248
597,007_1,,,6,deposition,0.385048468398104,148.7279843444227
598,007_2,,,6,deposition,0.3785208724391462,137.8968253968254
599,007_2,,,6,deposition,0.3785208724391462,148.11133200795229
600,007_3,,,6,deposition,0.37455794792244257,99.01960784313725
601,007_3,,,6,deposition,0.37455794792244257,139.37621832358676
602,008_1,,,4,deposition,0.35358415180570235,294.3469785575049
603,008_1,,,4,deposition,0.35358415180570235,311.8811881188119
604,008_2,,,4,deposition,0.3244309374451625,436.86354378818737
605,008_2,,,4,deposition,0.3244309374451625,357.57575757575756
606,008_3,,,4,deposition,0.3317989342157065,525.440313111546
607,008_3,,,4,deposition,0.3317989342157065,396.20758483033933
608,009_1,,,4,deposition,0.36918228066212433,294.5344129554656
609,009_1,,,4,deposition,0.36918228066212433,381.2375249500998
610,009_2,,,4,deposition,0.36265468470316653,333.6594911937378
611,009_2,,,4,deposition,0.36265468470316653,366.46586345381525
612,009_3,,,4,deposition,0.3862003970967437,418.7866927592955
613,009_3,,,4,deposition,0.3862003970967437,396.62027833001986
614,010_1,,,3,deposition,0.2936186559651983,456.12244897959187
615,010_1,,,3,deposition,0.2936186559651983,455.55555555555554
616,010_2,,,3,deposition,0.3093182125057773,370.65637065637065
617,010_2,,,3,deposition,0.3093182125057773,467.5196850393701
618,010_3,,,3,deposition,0.3046380493653924,495.98393574297194
619,010_3,,,3,deposition,0.3046380493653924,583.3333333333334
620,011_1,,,3,deposition,0.3695662568950042,161.67664670658684
621,011_1,,,3,deposition,0.3695662568950042,166.0
622,011_2,,,3,deposition,0.36916054615837646,194.9317738791423
623,011_2,,,3,deposition,0.36916054615837646,177.16535433070865
624,011_3,,,3,deposition,0.3708196132778008,176.64670658682635
625,011_3,,,3,deposition,0.3708196132778008,202.62096774193546
626,012_1,,,3,deposition,0.28415690200027166,482.0717131474104
627,012_1,,,3,deposition,0.28415690200027166,436.2549800796813
628,012_2,,,3,deposition,0.3255901109783848,379.4466403162055
629,012_2,,,3,deposition,0.3255901109783848,451.90380761523045
630,012_3,,,3,deposition,0.32451063062557156,446.42857142857144
631,012_3,,,3,deposition,0.32451063062557156,421.5885947046843
632,013_1,,,4,deposition,0.34527432653941525,573.2931726907631
633,013_1,,,4,deposition,0.34527432653941525,510.9780439121756
634,013_2,,,4,deposition,0.34428902903617636,550.0
635,013_2,,,4,deposition,0.34428902903617636,410.0204498977505
636,013_3,,,4,deposition,0.31051361021191276,483.83838383838383
637,013_3,,,4,deposition,0.31051361021191276,579.2682926829268
638,014_1,,,2,deposition,0.30744180034887375,539.795918367347
639,014_1,,,2,deposition,0.30744180034887375,441.4141414141414
640,014_2,,,2,deposition,0.29287243800318646,735.3535353535353
641,014_2,,,2,deposition,0.29287243800318646,684.1046277665996
642,014_3,,,2,deposition,0.3044134594933306,709.0729783037475
643,014_3,,,2,deposition,0.3044134594933306,695.0
644,015_1,,,6,deposition,0.37907872470200943,232.10831721470018
645,015_1,,,6,deposition,0.37907872470200943,378.48605577689244
646,015_2,,,6,deposition,0.35765574884114554,341.58415841584156
647,015_2,,,6,deposition,0.35765574884114554,364.27145708582833
648,015_3,,,6,deposition,0.31225237051174615,466.0
649,015_3,,,6,deposition,0.31225237051174615,471.8875502008032
650,016_1,,,6,deposition,0.4150493284048126,208.74751491053678
651,016_1,,,6,deposition,0.4150493284048126,225.050916496945
652,016_2,,,6,deposition,0.4008204732845094,203.59281437125748
653,016_2,,,6,deposition,0.4008204732845094,99.00990099009901
654,016_3,,,6,deposition,0.3990237543080149,183.53174603174602
655,016_3,,,6,deposition,0.3990237543080149,268.3168316831683
656,017_1,,,4,deposition,0.37505784150864474,374.4979919678715
657,017_1,,,4,deposition,0.37505784150864474,396.8565815324165
658,017_2,,,4,deposition,0.325966842376682,385.1626016260163
659,017_2,,,4,deposition,0.325966842376682,397.6608187134503
660,017_3,,,4,deposition,0.3116655389105524,358.1349206349206
661,017_3,,,4,deposition,0.3116655389105524,366.869918699187
662,018_1,,,2,deposition,0.3034136723209264,623.7524950099801
663,018_1,,,2,deposition,0.3034136723209264,694.9806949806949
664,018_2,,,2,deposition,0.2879459504869919,422.53521126760563
665,018_2,,,2,deposition,0.2879459504869919,409.8837209302326
666,018_3,,,2,deposition,0.24528836446441274,607.7844311377246
667,018_3,,,2,deposition,0.24528836446441274,531.5581854043393
