,gridcode,area,perim,hdiff,vol_chg,StrmOrder
71054,2,34.9774,57.34,-0.02,-0.699548,3
71055,2,139.538,150.06,-5.04841,-704.445,3
71056,2,16.7445,28.06,-3.26832,-54.7263,3
71057,1,16.3724,24.4,0.1,1.63724,4
71058,2,11.9072,19.52,-0.68,-8.0969,3
71059,1,61.3965,71.98,1.05,64.4663,3
71060,2,12.2793,30.5,-1.98098,-24.325,3
71061,2,26.7912,42.7,-2.28059,-61.0998,5
71062,1,27.9075,32.94,0.1,2.79075,4
71063,2,242.609,157.38,-0.317085,-76.9277,5
71064,2,5.9536,15.86,-2.1,-12.5026,4
71065,1,213.213,118.34,0.04,8.52852,5
71066,1,69.2106,62.22,2.34,161.953,3
71067,2,19.3492,46.36,-1.99266,-38.5564,3
71068,2,40.5589,57.34,-3.14346,-127.495,5
71069,2,49.4893,71.98,-0.271948,-13.4585,5
71070,1,174.515,145.18,0.17,29.6675,5
71071,2,18.9771,45.14,-0.2,-3.79542,3
71072,2,10.0467,14.64,-0.22,-2.21027,5
71073,1,43.5357,54.9,0.03,1.30607,5
71074,2,103.072,131.76,-1.7152,-176.789,5
71075,1,74.42,81.74,0.09,6.6978,4
71076,1,13.7677,28.06,0.27,3.71728,5
71077,1,29.0238,41.48,0.11,3.19262,5
71078,2,32.7448,54.9,-1.39911,-45.8135,3
71079,2,112.746,117.12,-2.12643,-239.746,5
71080,1,67.3501,79.3,0.16,10.776,4
71081,2,206.888,230.58,-0.96388,-199.415,4
71082,1,41.3031,53.68,0.12,4.95637,5
71083,2,32.0006,39.04,-0.034641,-1.10853,5
71084,1,55.815,74.42,0.07,3.90705,5
71085,1,24.1865,39.04,0.02,0.48373,4
71086,2,420.473,284.26,-3.45395,-1452.29,5
71087,2,15.6282,19.52,-2.68,-41.8836,5
71088,1,19.3492,37.82,0.34,6.57873,5
71089,2,7.8141,17.08,-0.02,-0.156282,5
71090,1,133.584,164.7,1.02,136.256,3
71091,2,10.7909,15.86,-0.12,-1.29491,5
71092,1,43.9078,63.44,1.0,43.9078,5
71093,2,80.7457,73.2,-1.5432,-124.606,4
71094,2,34.6053,40.26,-0.06,-2.07632,4
71095,2,457.683,395.28,-5.99891,-2745.6,5
71096,2,11.5351,24.4,-0.3,-3.46053,5
71097,1,31.2564,42.7,0.14,4.3759,3
71098,1,625.872,418.46,0.12,75.1046,5
71099,2,13.3956,26.84,-0.849156,-11.375,3
71100,2,21.5818,40.26,-3.55293,-76.6786,4
71101,2,42.0473,56.12,-4.021,-169.072,5
71102,2,796.666,641.72,-2.45356,-1954.67,5
71103,2,29.768,46.36,-2.56,-76.2061,5
71104,2,37.5821,47.58,-0.691303,-25.9806,4
71105,2,17.8608,21.96,-0.42,-7.50154,5
71106,1,810.434,347.7,0.21,170.191,5
71107,1,122.421,118.34,0.05,6.12105,5
71108,2,20.4655,48.8,-3.54,-72.4479,4
71109,2,27.5354,56.12,-2.251,-61.9823,3
71110,2,78.141,134.2,-0.92481,-72.2655,3
71111,1,115.351,158.6,0.43,49.6009,3
71112,2,26.7912,57.34,-0.572247,-15.3312,3
71113,1,31.2564,56.12,0.12,3.75077,4
71114,1,88.9319,75.64,0.06,5.33591,5
71115,1,28.6517,41.48,0.12,3.4382,3
71116,2,19.7213,28.06,-1.07791,-21.2579,5
71117,2,21.5818,25.62,-0.835464,-18.0308,4
71118,1,209.864,228.14,0.58,121.721,4
71119,2,36.4658,35.38,-0.107703,-3.92749,5
71120,1,99.7228,146.4,0.12,11.9667,5
71121,2,29.3959,50.02,-0.7,-20.5771,4
71122,1,91.5366,125.66,0.7,64.0756,3
71123,2,14.1398,20.74,-0.02,-0.282796,5
71124,1,66.6059,76.86,0.04,2.66424,5
71125,1,90.4203,136.64,0.7,63.2942,3
71126,2,16.0003,18.3,-0.78,-12.4802,4
71127,1,37.21,42.7,0.75,27.9075,3
71128,2,24.9307,32.94,-1.0635,-26.5137,5
71129,2,6.3257,15.86,-1.28,-8.0969,4
71130,1,26.7912,41.48,1.11,29.7382,3
71131,1,36.0937,40.26,0.19,6.8578,5
71132,1,47.2567,64.66,0.09,4.2531,4
71133,1,90.4203,71.98,0.12,10.8504,5
71134,1,30.5122,47.58,0.45,13.7305,3
71135,2,32.3727,59.78,-1.74869,-56.6097,3
71136,1,41.6752,73.2,0.47,19.5873,3
71137,1,33.8611,40.26,0.3,10.1583,4
71138,2,54.3266,76.86,-2.55897,-139.02,4
71139,2,93.025,90.28,-3.00386,-279.434,5
71140,1,22.6981,39.04,0.01,0.226981,3
71141,2,5354.89,1172.42,-8.20862,-43956.3,5
71142,1,75.9084,148.84,2.35,178.385,5
71143,1,86.6993,79.3,0.24,20.8078,4
71144,2,28.2796,58.56,-1.94,-54.8624,3
71145,2,32.7448,53.68,-1.06952,-35.0211,5
71146,1,38.6984,59.78,0.45,17.4143,3
71147,2,32.3727,34.16,-0.31721,-10.2689,4
71148,1,60.2802,75.64,0.39,23.5093,4
71149,1,18.2329,26.84,0.07,1.2763,5
71150,1,25.3028,48.8,0.61,15.4347,3
71151,1,29.0238,47.58,0.44,12.7705,3
71152,2,22.6981,24.4,-1.38,-31.3234,5
71153,2,31.6285,63.44,-0.39911,-12.6233,3
71154,1,19.3492,32.94,0.28,5.41778,3
71155,2,2.9768,10.98,-0.76,-2.26237,3
71156,2,10.7909,23.18,-1.42,-15.3231,3
71157,1,42.0473,51.24,0.25,10.5118,5
71158,2,74.42,68.32,-0.279598,-20.8077,5
71159,1,61.3965,78.08,0.59,36.2239,4
71160,2,72.5595,70.76,-1.48122,-107.477,4
71161,1,87.4435,112.24,1.09,95.3134,3
71162,2,52.8382,86.62,-1.23769,-65.3975,3
71163,2,15.6282,18.3,-0.06,-0.937692,5
71164,1,552.568,455.06,0.14,77.3595,5
71165,2,13.7677,30.5,-0.4,-5.50708,3
71166,1,44.2799,59.78,0.11,4.87079,4
71167,2,1064.21,563.64,-8.45761,-9000.67,5
71168,2,138.421,113.46,-4.43503,-613.902,4
71169,2,22.326,25.62,-0.04,-0.89304,5
71170,2,56.5592,97.6,-3.52006,-199.092,5
71171,1,18.605,37.82,0.05,0.93025,4
71172,1,60.2802,93.94,1.33,80.1727,3
71173,2,20.8376,26.84,-1.1,-22.9214,5
71174,1,68.4664,98.82,0.08,5.47731,5
71175,1,17.8608,35.38,0.24,4.28659,4
71176,2,18.2329,28.06,-0.399375,-7.28176,4
71177,1,41.6752,54.9,1.3,54.1778,3
71178,2,18.2329,35.38,-0.391918,-7.14581,4
71179,2,58.4197,51.24,-0.074162,-4.33252,5
71180,2,36.8379,52.46,-0.104987,-3.86749,5
71181,1,81.862,108.58,1.08,88.411,3
71182,2,24.1865,52.46,-0.96,-23.219,3
71183,1,93.025,124.44,1.4,130.235,5
71184,1,55.0708,59.78,0.03,1.65212,4
71185,2,22.326,26.84,-1.14,-25.4516,5
71186,2,18.605,26.84,-1.52,-28.2796,5
71187,1,615.453,569.74,0.17,104.627,5
71188,1,18.9771,35.38,0.22,4.17496,3
71189,1,36.4658,32.94,0.25,9.11645,4
71190,2,241.121,189.1,-2.91662,-703.258,3
71191,2,86.6993,112.24,-0.884523,-76.6875,4
71192,1,130.607,100.04,0.03,3.91821,5
71193,2,274.238,198.86,-5.41944,-1486.22,5
71194,2,14.1398,23.18,-0.92,-13.0086,4
71195,1,99.3507,152.5,1.04,103.325,3
71196,2,8.1862,19.52,-1.54,-12.6067,3
71197,2,44.2799,43.92,-2.51817,-111.504,5
71198,2,87.8156,97.6,-3.11899,-273.896,3
71199,1,34.6053,57.34,0.94,32.529,3
71200,2,13.0235,18.3,-0.02,-0.26047,5
71201,2,62.1407,71.98,-1.61434,-100.316,4
71202,1,38.6984,69.54,0.19,7.3527,3
71203,2,119.072,147.62,-4.5659,-543.67,3
71204,2,165.957,122.0,-3.28217,-544.698,3
71205,1,62.8849,112.24,0.24,15.0924,3
71206,2,20.0934,28.06,-0.746429,-14.9983,5
71207,2,37.5821,57.34,-0.44,-16.5361,4
71208,1,60.2802,100.04,0.56,33.7569,3
71209,1,166.701,217.16,0.5,83.3505,4
71210,2,15.2561,31.72,-1.19837,-18.2824,4
71211,1,46.1404,43.92,0.12,5.53685,3
71212,1,64.7454,100.04,0.39,25.2507,3
71213,2,41.6752,57.34,-1.30393,-54.3414,5
71214,1,446.148,333.06,0.18,80.3066,5
71215,1,23.8144,28.06,0.11,2.61958,4
71216,1,37.5821,35.38,0.37,13.9054,3
71217,2,22.6981,31.72,-0.104987,-2.383,4
71218,1,481.497,335.5,0.09,43.3347,5
71219,2,8.5583,23.18,-0.74,-6.33314,3
71220,1,92.2808,136.64,0.79,72.9018,3
71221,2,770.991,551.44,-6.84286,-5275.78,5
71222,2,26.4191,47.58,-1.79363,-47.386,4
71223,1,32.7448,36.6,0.06,1.96469,4
71224,2,10.0467,21.96,-0.1,-1.00467,5
71225,1,70.699,89.06,1.34,94.7367,3
71226,2,19.3492,20.74,-0.02,-0.386984,5
71227,1,24.5586,52.46,0.44,10.8058,3
71228,2,83.3504,97.6,-3.21097,-267.635,5
71229,1,39.4426,43.92,0.05,1.97213,0
71230,1,118.328,170.8,0.59,69.8135,3
71231,2,23.8144,51.24,-0.643325,-15.3204,5
71232,1,27.1633,30.5,0.19,5.16103,3
71233,2,120.188,151.28,-2.38591,-286.758,4
71234,1,102.327,146.4,1.44,147.351,4
71235,2,7.8141,21.96,-0.04,-0.312564,3
71236,1,71.8153,120.78,0.37,26.5717,3
71237,1,64.0012,80.52,0.12,7.68014,3
71238,1,43.1636,63.44,0.2,8.63272,3
71239,2,117.956,187.88,-4.86744,-574.143,5
71240,2,37.21,42.7,-1.01779,-37.8721,3
71241,2,7.442,18.3,-0.44,-3.27448,3
71242,2,52.4661,76.86,-1.73295,-90.9209,4
71243,1,13.3956,23.18,0.03,0.401868,4
71244,2,9.3025,17.08,-0.16,-1.4884,4
71245,1,573.778,429.44,0.11,63.1156,5
71246,1,63.6291,96.38,0.26,16.5436,3
71247,2,83.3504,81.74,-0.0877845,-7.31688,5
71248,2,24.9307,46.36,-2.59565,-64.7115,0
71249,1,52.094,58.56,0.35,18.2329,4
71250,2,21.5818,32.94,-0.12,-2.58982,3
71251,2,198.329,233.02,-3.87385,-768.297,5
71252,1,23.0702,37.82,0.62,14.3035,3
71253,2,68.4664,70.76,-2.38022,-162.965,4
71254,1,29.768,42.7,0.02,0.59536,4
71255,2,41.3031,40.26,-0.0565685,-2.33646,5
71256,1,83.7225,79.3,0.18,15.0701,5
71257,1,29.3959,45.14,0.41,12.0523,3
71258,2,23.8144,39.04,-1.81494,-43.2217,3
71259,1,101.211,111.02,1.75,177.119,3
71260,1,62.8849,80.52,0.41,25.7828,3
71261,1,24.5586,29.28,1.26,30.9438,4
71262,2,40.5589,50.02,-3.07252,-124.618,5
71263,1,34.6053,35.38,0.01,0.346053,5
71264,1,33.489,54.9,0.07,2.34423,3
71265,2,45.7683,63.44,-0.44582,-20.4044,5
71266,1,43.9078,74.42,0.53,23.2711,3
71267,2,12.6514,21.96,-0.4,-5.06056,3
71268,1,116.095,162.26,0.34,39.4723,3
71269,1,43.1636,62.22,0.27,11.6542,3
71270,2,61.3965,73.2,-2.7166,-166.79,4
71271,1,33.8611,47.58,0.12,4.06333,3
71272,1,29.0238,30.5,0.02,0.580476,0
71273,1,116.467,173.24,0.49,57.0688,3
71274,2,57.3034,82.96,-1.74688,-100.102,3
71275,2,36.4658,41.48,-1.25286,-45.6866,5
71276,1,299.168,340.38,0.34,101.717,3
71277,2,14.5119,25.62,-1.12,-16.2533,3
71278,1,61.0244,79.3,0.26,15.8663,3
71279,1,34.2332,58.56,0.19,6.50431,3
71280,1,993.879,614.88,0.14,139.143,5
71281,1,69.5827,91.5,0.22,15.3082,3
71282,1,91.1645,120.78,0.16,14.5863,3
71283,2,30.5122,51.24,-0.905262,-27.6215,5
71284,1,131.351,206.18,0.36,47.2864,3
71285,1,44.652,74.42,0.32,14.2886,3
71286,1,307.355,366.0,0.84,258.178,3
71287,2,27.1633,42.7,-0.648554,-17.6169,3
71288,1,12.2793,25.62,0.08,0.982344,3
71289,2,59.536,75.64,-0.66873,-39.8135,4
71290,1,88.9319,114.68,0.47,41.798,4
71291,2,34.2332,54.9,-1.12,-38.3412,3
71292,1,24.5586,31.72,1.65,40.5217,4
71293,1,139.538,143.96,1.1,153.492,3
71294,1,64.0012,106.14,0.39,24.9605,3
71295,2,17.8608,35.38,-0.02,-0.357216,3
71296,1,10.4188,24.4,0.58,6.0429,5
71297,1,9.3025,23.18,1.4,13.0235,3
71298,1,52.094,75.64,0.19,9.89786,3
71299,2,32.3727,32.94,-0.0188562,-0.610426,5
71300,1,65.1175,76.86,0.29,18.8841,5
71301,1,29.768,45.14,0.61,18.1585,4
71302,2,162.608,129.32,-0.24353,-39.5999,5
71303,1,20.0934,28.06,0.08,1.60747,3
71304,2,42.7915,70.76,-0.06,-2.56749,5
71305,2,18.605,47.58,-0.650743,-12.1071,3
71306,1,48.0009,43.92,0.11,5.2801,4
71307,2,26.047,30.5,-0.80399,-20.9415,4
71308,1,46.1404,42.7,1.34,61.8281,3
71309,1,31.2564,45.14,0.89,27.8182,3
71310,2,52.4661,63.44,-0.0498888,-2.61747,5
71311,2,13.7677,32.94,-0.86,-11.8402,5
71312,2,53.9545,70.76,-0.51329,-27.6943,4
71313,2,32.3727,53.68,-0.104987,-3.39871,5
71314,2,24.5586,45.14,-0.97379,-23.9149,5
71315,2,22.6981,37.82,-0.861833,-19.562,3
71316,1,74.42,100.04,0.87,64.7454,3
71317,2,41.3031,57.34,-0.16857,-6.96248,5
71318,2,32.7448,48.8,-1.05428,-34.5221,5
71319,2,21.5818,39.04,-0.66,-14.244,3
71320,2,55.0708,74.42,-1.22829,-67.643,5
71321,1,23.0702,36.6,0.2,4.61404,4
71322,1,21.9539,37.82,0.6,13.1723,3
71323,2,15.2561,24.4,-0.4,-6.10244,5
71324,2,10.0467,24.4,-1.04,-10.4486,5
71325,1,42.7915,56.12,0.09,3.85123,4
71326,2,26.7912,51.24,-0.416461,-11.1575,3
71327,1,100.467,107.36,0.03,3.01401,5
71328,1,167.817,139.08,0.38,63.7705,3
71329,2,36.4658,54.9,-0.123288,-4.49581,5
71330,2,17.1166,34.16,-0.0864099,-1.47904,5
71331,2,21.9539,46.36,-0.471405,-10.3492,3
71332,1,79.2573,101.26,0.61,48.347,4
71333,2,8.5583,18.3,-0.38,-3.25215,3
71334,2,23.8144,36.6,-0.114698,-2.73146,5
71335,2,44.652,48.8,-0.65105,-29.0707,5
71336,2,39.4426,42.7,-0.901057,-35.54,4
71337,2,47.2567,37.82,-2.11076,-99.7473,5
71338,1,190.515,235.46,1.35,257.195,3
71339,2,157.398,167.14,-5.85065,-920.88,3
71340,1,60.2802,58.56,0.11,6.63082,5
71341,1,97.1181,106.14,0.26,25.2507,4
71342,2,115.351,74.42,-5.77668,-666.346,3
71343,2,7.0699,15.86,-0.5,-3.53495,3
71344,1,14.884,24.4,0.92,13.6933,3
71345,1,28.2796,31.72,0.07,1.97957,5
71346,2,21.5818,32.94,-0.06,-1.29491,5
71347,2,39.4426,40.26,-5.70962,-225.202,3
71348,2,24.5586,29.28,-0.08,-1.96469,4
71349,2,48.373,47.58,-0.06,-2.90238,5
71350,1,33.489,37.82,1.4,46.8846,4
71351,2,51.3498,80.52,-1.10909,-56.9515,5
71352,1,40.931,59.78,0.4,16.3724,4
71353,2,18.605,31.72,-0.5,-9.3025,3
71354,1,34.2332,39.04,0.79,27.0442,5
71355,2,11.9072,20.74,-0.28,-3.33402,5
71356,2,38.3263,59.78,-2.62937,-100.774,3
71357,1,115.723,164.7,0.81,93.7356,3
71358,1,199.446,173.24,1.36,271.247,5
71359,2,85.2109,89.06,-0.184347,-15.7084,5
71360,1,14.884,19.52,0.03,0.44652,5
71361,1,25.6749,36.6,0.29,7.44572,3
71362,2,47.2567,54.9,-0.475289,-22.4606,5
71363,2,36.8379,47.58,-1.18135,-43.5184,3
71364,2,8.5583,17.08,-0.02,-0.171166,3
71365,1,15.6282,29.28,0.11,1.7191,4
71366,1,41.3031,61.0,0.71,29.3252,4
71367,1,81.1178,79.3,1.73,140.334,5
71368,2,32.7448,56.12,-0.443421,-14.5197,3
71369,1,33.489,64.66,1.03,34.4937,3
71370,1,49.4893,76.86,0.26,12.8672,5
71371,2,110.886,81.74,-2.71904,-301.504,4
71372,1,209.492,115.9,0.11,23.0441,5
71373,2,30.5122,46.36,-0.617738,-18.8485,5
71374,2,18.2329,24.4,-2.49437,-45.4795,3
71375,1,83.3504,69.54,0.91,75.8489,5
71376,2,38.6984,52.46,-0.242652,-9.39024,5
71377,1,40.5589,34.16,0.67,27.1745,3
71378,2,30.1401,29.28,-3.07633,-92.721,4
71379,2,43.1636,35.38,-2.40304,-103.724,4
71380,1,14.884,23.18,0.01,0.14884,3
71381,2,18.605,23.18,-0.04,-0.7442,4
71382,2,29.0238,50.02,-1.47902,-42.9268,3
71383,1,64.3733,69.54,2.96,190.545,3
71384,1,254.516,179.34,0.15,38.1774,5
71385,1,64.7454,59.78,0.77,49.854,4
71386,2,96.3739,118.34,-3.77985,-364.278,5
71387,1,147.724,202.52,1.07,158.065,3
71388,1,215.074,129.32,0.14,30.1104,5
71389,2,106.421,135.42,-2.37558,-252.811,5
71390,1,40.931,51.24,0.08,3.27448,5
71391,2,13.0235,31.72,-1.62,-21.0981,5
71392,1,8.9304,20.74,0.61,5.44754,3
71393,2,17.8608,28.06,-1.36,-24.2907,5
71394,1,63.257,51.24,0.39,24.6702,5
71395,2,15.2561,40.26,-0.5,-7.62805,3
71396,1,77.0247,65.88,1.5,115.537,5
71397,2,128.002,153.72,-2.27982,-291.822,4
71398,2,24.9307,53.68,-1.50767,-37.5872,5
71399,1,298.796,325.74,1.3,388.435,3
71400,2,21.2097,42.7,-1.31993,-27.9954,5
71401,1,116.839,81.74,0.13,15.1891,5
71402,1,32.3727,52.46,0.54,17.4813,3
71403,1,18.9771,51.24,0.18,3.41588,3
71404,2,18.9771,35.38,-0.613043,-11.6338,3
71405,2,55.4429,56.12,-2.41391,-133.834,4
71406,1,146.235,109.8,0.09,13.1611,5
71407,2,20.0934,35.38,-0.26,-5.22428,5
71408,1,285.401,203.74,0.82,234.029,5
71409,2,28.6517,61.0,-3.48728,-99.9164,5
71410,1,21.2097,26.84,0.77,16.3315,3
71411,2,24.9307,43.92,-0.528772,-13.1827,4
71412,1,28.6517,32.94,0.44,12.6067,3
71413,1,15.2561,35.38,0.23,3.5089,3
71414,1,89.304,90.28,1.02,91.0901,3
71415,1,25.3028,31.72,0.12,3.03634,4
71416,2,39.8147,78.08,-0.960666,-38.2486,3
71417,2,14.884,24.4,-0.54,-8.03736,3
71418,2,8.1862,20.74,-0.02,-0.163724,4
71419,1,80.7457,98.82,0.07,5.6522,5
71420,1,33.1169,40.26,0.02,0.662338,4
71421,2,20.0934,30.5,-3.73129,-74.9742,5
71422,1,296.564,217.16,2.35,696.925,5
71423,1,39.4426,43.92,1.39,54.8252,3
71424,1,34.9774,43.92,1.24,43.372,5
71425,2,29.3959,34.16,-4.04275,-118.84,5
71426,2,24.5586,36.6,-0.32311,-7.93513,5
71427,1,25.3028,41.48,0.11,2.78331,5
71428,2,33.489,43.92,-0.338089,-11.3223,3
71429,2,20.0934,21.96,-0.98,-19.6915,5
71430,2,23.0702,29.28,-1.67947,-38.7457,5
71431,1,86.3272,80.52,0.91,78.5578,5
71432,1,24.5586,34.16,0.03,0.736758,3
71433,1,49.4893,71.98,1.6,79.1829,5
71434,2,18.605,37.82,-0.655134,-12.1888,3
71435,1,38.3263,42.7,0.02,0.766526,4
71436,1,52.8382,74.42,0.49,25.8907,3
71437,1,63.6291,73.2,1.47,93.5348,3
71438,1,347.169,283.04,0.18,62.4904,5
71439,1,24.9307,28.06,0.91,22.6869,3
71440,2,98.9786,85.4,-0.220053,-21.7805,5
71441,1,56.5592,64.66,0.02,1.13118,5
71442,2,33.489,36.6,-0.181842,-6.08972,5
71443,2,46.1404,74.42,-2.76016,-127.355,5
71444,2,20.4655,25.62,-0.08,-1.63724,3
71445,1,30.1401,53.68,0.29,8.74063,3
71446,1,108.281,108.58,0.49,53.0577,4
71447,2,23.4423,31.72,-0.06,-1.40654,5
71448,2,32.7448,54.9,-0.402492,-13.1795,5
71449,1,466.986,311.1,1.33,621.091,5
71450,1,206.888,229.36,0.67,138.615,3
71451,1,129.119,119.56,1.61,207.882,5
71452,2,10.0467,21.96,-0.74,-7.43456,3
71453,1,64.3733,43.92,0.78,50.2112,5
71454,1,65.1175,81.74,0.69,44.9311,4
71455,1,56.5592,57.34,0.9,50.9033,5
71456,1,230.702,148.84,0.07,16.1491,5
71457,1,24.5586,39.04,1.19,29.2247,3
71458,2,55.815,58.56,-0.128062,-7.14781,5
71459,2,5.9536,17.08,-0.68,-4.04845,3
71460,1,30.8843,32.94,0.02,0.617686,5
71461,2,30.8843,61.0,-0.262869,-8.11852,5
71462,2,60.6523,71.98,-1.40188,-85.027,3
71463,1,21.5818,37.82,0.05,1.07909,4
71464,1,203.539,154.94,0.97,197.433,5
71465,1,72.9316,95.16,2.27,165.555,3
71466,1,64.7454,56.12,0.17,11.0067,5
71467,2,20.0934,25.62,-0.150665,-3.02738,5
71468,1,23.8144,36.6,0.01,0.238144,5
71469,2,12.6514,26.84,-0.96,-12.1453,5
71470,1,212.097,222.04,0.12,25.4516,5
71471,1,20.4655,23.18,0.47,9.61878,0
71472,2,18.9771,31.72,-4.17871,-79.2998,3
71473,1,40.931,46.36,0.7,28.6517,5
71474,2,13.7677,24.4,-0.3,-4.13031,3
71475,1,37.5821,51.24,0.1,3.75821,5
71476,1,144.003,169.58,0.08,11.5202,5
71477,2,384.379,326.96,-1.42177,-546.498,4
71478,1,133.956,154.94,0.68,91.0901,3
71479,1,81.862,73.2,0.61,49.9358,3
71480,2,22.326,42.7,-1.583,-35.3421,5
71481,1,61.3965,79.3,0.06,3.68379,5
71482,2,16.3724,35.38,-3.44,-56.3211,5
71483,2,9.3025,25.62,-1.02,-9.48855,3
71484,2,13.3956,28.06,-0.26,-3.48286,3
71485,1,363.17,278.16,0.13,47.2121,5
71486,1,240.377,187.88,0.45,108.17,5
71487,2,8.9304,17.08,-0.04,-0.357216,3
71488,2,14.884,24.4,-0.68,-10.1211,3
71489,2,40.5589,70.76,-0.28,-11.3565,3
71490,2,191.259,206.18,-5.63111,-1077.0,5
71491,2,153.677,130.54,-2.22044,-341.23,5
71492,2,241.865,150.06,-5.32303,-1287.45,4
71493,1,32.3727,51.24,1.12,36.2574,3
71494,1,149.956,203.74,0.39,58.4828,4
71495,2,37.9542,41.48,-0.24074,-9.13708,5
71496,2,12.2793,31.72,-0.66,-8.10434,3
71497,1,20.0934,46.36,0.08,1.60747,3
71498,1,32.3727,37.82,0.02,0.647454,4
71499,2,24.9307,30.5,-0.08,-1.99446,5
71500,1,134.328,120.78,0.98,131.641,3
71501,1,219.911,204.96,0.47,103.358,5
71502,1,49.8614,53.68,0.17,8.47644,3
71503,2,34.6053,53.68,-0.42,-14.5342,5
71504,2,159.631,119.56,-6.63251,-1058.75,4
71505,1,55.0708,57.34,0.09,4.95637,5
71506,2,63.6291,98.82,-1.61017,-102.454,5
71507,2,19.3492,39.04,-0.08,-1.54794,5
71508,2,50.2335,86.62,-1.53796,-77.2573,5
71509,1,74.7921,78.08,0.29,21.6897,4
71510,2,311.076,136.64,-0.55484,-172.597,5
71511,1,185.678,159.82,1.51,280.374,5
71512,2,19.3492,43.92,-0.08,-1.54794,5
71513,1,388.1,202.52,0.31,120.311,5
71514,1,36.8379,42.7,3.03,111.619,5
71515,1,61.3965,92.72,1.55,95.1646,3
71516,2,17.1166,25.62,-3.26,-55.8001,5
71517,1,21.5818,29.28,0.87,18.7762,5
71518,1,52.8382,39.04,0.13,6.86897,5
71519,1,31.2564,40.26,2.13,66.5761,5
71520,2,33.8611,41.48,-2.47792,-83.9051,5
71521,1,49.8614,80.52,1.07,53.3517,3
71522,1,24.1865,23.18,0.3,7.25595,5
71523,1,41.6752,45.14,0.04,1.66701,4
71524,1,90.7924,123.22,1.18,107.135,3
71525,1,34.2332,43.92,0.27,9.24296,4
71526,1,83.3504,107.36,1.4,116.691,5
71527,1,49.8614,52.46,0.02,0.997228,3
71528,2,36.4658,43.92,-6.91086,-252.01,3
71529,2,30.1401,47.58,-1.18165,-35.6151,5
71530,1,17.1166,26.84,0.45,7.70247,4
71531,1,37.5821,59.78,0.44,16.5361,3
71532,2,13.3956,20.74,-1.42,-19.0218,5
71533,1,27.1633,35.38,0.81,22.0023,3
71534,2,475.544,291.58,-0.364191,-173.189,5
71535,2,50.6056,84.18,-0.925168,-46.8187,3
71536,1,86.3272,90.28,0.14,12.0858,3
71537,2,22.326,32.94,-1.43592,-32.0584,4
71538,2,24.1865,36.6,-0.2,-4.8373,5
71539,2,15.6282,34.16,-0.02,-0.312564,5
71540,2,51.7219,42.7,-0.0498888,-2.58034,5
71541,1,92.2808,126.88,0.26,23.993,3
71542,2,50.2335,53.68,-0.157175,-7.89545,3
71543,1,43.1636,48.8,2.03,87.6221,3
71544,1,69.9548,76.86,0.48,33.5783,3
71545,2,42.7915,75.64,-0.990386,-42.3801,3
71546,2,13.7677,19.52,-0.154344,-2.12497,5
71547,1,83.7225,95.16,0.96,80.3736,3
71548,1,20.0934,25.62,0.63,12.6588,3
71549,2,94.1413,119.56,-2.45899,-231.493,5
71550,2,31.6285,34.16,-1.26505,-40.0117,4
71551,1,25.6749,54.9,0.27,6.93222,3
71552,2,437.962,356.24,-5.98521,-2621.3,5
71553,2,18.2329,34.16,-0.16,-2.91726,3
71554,1,37.21,39.04,0.01,0.3721,3
71555,2,82.6062,107.36,-0.170833,-14.1119,5
71556,1,157.026,125.66,0.74,116.199,5
71557,2,6.6978,15.86,-0.22,-1.47352,3
71558,1,47.2567,61.0,0.02,0.945134,3
71559,1,45.0241,59.78,0.39,17.5594,3
71560,1,73.3037,100.04,0.77,56.4439,3
71561,2,6.3257,12.2,-0.02,-0.126514,4
71562,2,35.7216,40.26,-0.597216,-21.3335,5
71563,1,43.1636,54.9,1.36,58.7025,3
71564,1,75.1642,78.08,0.19,14.2812,4
71565,2,17.8608,30.5,-2.74077,-48.9524,4
71566,1,149.212,104.92,0.07,10.4448,5
71567,1,64.7454,69.54,1.48,95.8232,3
71568,2,36.8379,42.7,-2.10249,-77.4515,5
71569,1,24.1865,34.16,1.16,28.0563,3
71570,1,28.2796,39.04,0.59,16.685,3
71571,1,22.326,41.48,0.6,13.3956,3
71572,1,140.654,141.52,1.1,154.719,3
71573,2,10.7909,21.96,-0.34,-3.66891,3
71574,1,22.326,32.94,0.69,15.4049,3
71575,2,15.2561,31.72,-0.62,-9.45878,5
71576,2,16.3724,23.18,-0.96,-15.7175,3
71577,1,85.2109,90.28,1.07,91.1757,3
71578,2,13.7677,17.08,-1.22,-16.7966,3
71579,2,15.6282,39.04,-0.650743,-10.1699,3
71580,2,71.4432,68.32,-2.47726,-176.983,4
71581,2,35.7216,29.28,-1.89352,-67.6396,5
71582,2,10.7909,21.96,-2.26,-24.3874,3
71583,1,18.9771,46.36,0.18,3.41588,3
71584,2,15.2561,29.28,-2.36,-36.0044,3
71585,1,45.0241,42.7,1.4,63.0337,3
71586,1,124.281,114.68,1.65,205.064,3
71587,2,290.982,220.82,-0.281403,-81.8831,5
71588,2,30.5122,42.7,-0.321662,-9.81463,3
71589,1,76.2805,85.4,0.9,68.6525,3
71590,2,18.605,34.16,-0.04,-0.7442,3
71591,1,96.746,125.66,0.34,32.8936,3
71592,2,9.3025,20.74,-0.72,-6.6978,5
71593,2,30.1401,53.68,-0.82,-24.7149,3
